UPRN,R Route,D Route,G Route,F Route,C Route,R Day,R Wk,D Day,D WK,G Day,G Wk,F Day,F Wk,C Day,F Wk
9059074384,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059019506,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059070007,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059060347,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059033061,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059083065,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059033519,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059050517,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059034240,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059026496,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059039868,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059062222,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059041499,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059049982,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059030986,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059061942,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059047160,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059013693,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059034233,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059028138,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059028596,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059050043,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059044303,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059043565,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059043147,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059042485,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059036867,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059040500,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100505,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100506,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100507,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100508,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100509,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100510,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100511,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100512,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100513,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100514,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100515,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100516,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100517,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100518,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059071413,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059071417,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059067518,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059047053,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059051030,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059053850,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059047154,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059006035,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059094089,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059094090,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059094091,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059094092,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059062576,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059036943,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059053839,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059062472,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059089162,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059056573,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100185,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059065392,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059044993,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059004078,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100186,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059003411,REF107,DMR107,G11,F10,C19,Tu,1,Tu,2,M,4,W,1,Tu,2
9059003413,REF107,DMR107,G11,F10,C19,Tu,1,Tu,2,M,4,W,1,Tu,2
9059013211,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059037119,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059013216,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059009032,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059009035,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059089648,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059000047,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059054765,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059048199,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059010606,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059048682,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059069291,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059039707,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059094117,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059094118,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059094119,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059094120,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059029578,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059029577,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059016885,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059049432,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059001848,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059049440,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059048064,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059075794,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059062092,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059075763,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059053345,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059075752,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059049650,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059059010,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059008918,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059071009,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059045051,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059004265,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059055362,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059080443,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059080445,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059080446,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059080440,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059080441,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059080442,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059036697,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059014180,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059058065,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059016671,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100484,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100485,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100486,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100487,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100488,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100489,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100490,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100491,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100492,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100493,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100494,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100495,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100496,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100497,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100498,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100499,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100500,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100501,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100502,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100503,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059100504,REF107,DMR107,G11,F10,C21,Tu,1,Tu,2,M,4,W,1,Tu,2
9059008208,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059069533,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059044071,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059018364,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059023593,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059008692,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059017023,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059042400,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059031285,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059001432,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059013527,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059047332,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059017378,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059062591,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059037894,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059031204,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059058067,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059047289,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059056416,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059041240,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059020772,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059029908,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059034743,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059033916,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059035068,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059034553,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059033522,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059034742,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059034112,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059033198,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059039542,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059039064,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059038477,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059054210,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059027559,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059002349,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059053349,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059026728,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059035871,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059061295,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059015046,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059061111,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059030296,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059065039,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059013452,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059049370,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003301,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059038930,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059021752,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059054298,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059047669,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059056405,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059031524,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059001931,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059026333,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059067637,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059016063,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059079540,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059023810,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059039317,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059070112,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059014119,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059045301,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059083571,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059001855,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059022426,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059053588,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059002780,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059023132,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059049190,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003597,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059073246,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059073257,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059073268,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059073223,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059073235,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059045495,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059039990,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059039543,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059019354,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003789,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059065030,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059038369,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059063648,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059001853,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059021751,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059042146,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059062286,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003425,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003420,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003421,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003423,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003424,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003429,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003430,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003433,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003434,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003426,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003427,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003428,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003439,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003440,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003441,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003443,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003435,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003436,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003437,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059003438,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059042358,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059054999,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059024092,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059070003,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059028693,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059025414,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059044464,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059066114,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059027301,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059063918,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059042297,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059005383,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059037462,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059055837,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059071362,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059000420,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059010976,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059026673,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059048456,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059049740,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059028029,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059012318,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059059258,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059067636,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059051882,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059012384,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059027751,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059033862,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059050150,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059071156,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059005225,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059001311,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059062046,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059046169,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059035208,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059024343,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059008675,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059030642,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059046843,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059068089,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059061585,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059012651,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059028538,REF107,DMR107,G13,F10,C20,W,1,W,2,Th,3,W,1,Tu,2
9059040972,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059021111,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059006775,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059059191,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059052849,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059001431,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
9059030643,REF107,DMR107,G13,F10,C20,Tu,1,Tu,2,Th,3,W,1,Tu,2
